latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
13.2226,75.2704,309.2,1.4,1.2,2000-12-09,605,Terra,MODIS,43,6.2,297.6,9.6,D,0
24.2035,82.713,302.3,1.0,1.0,2000-12-09,1658,Terra,MODIS,48,6.2,287.7,7.3,N,2
26.7184,93.3689,310.0,1.6,1.2,2000-12-10,505,Terra,MODIS,0,6.2,298.8,15.8,D,0
26.6389,93.2252,308.3,1.6,1.2,2000-12-10,505,Terra,MODIS,0,6.2,297.1,13.7,D,0
26.6339,93.0029,309.9,1.5,1.2,2000-12-10,505,Terra,MODIS,0,6.2,299.2,13.1,D,0
24.2039,82.7135,311.2,1.6,1.2,2000-12-10,506,Terra,MODIS,59,6.2,300.2,10.6,D,2
17.043,81.2761,318.2,1.6,1.2,2000-12-10,508,Terra,MODIS,68,6.2,302.3,17.9,D,0
16.6268,74.9066,303.6,1.1,1.0,2000-12-10,1739,Terra,MODIS,56,6.2,286.2,8.7,N,0
21.9028,72.755,300.9,1.0,1.0,2000-12-10,1741,Terra,MODIS,35,6.2,289.5,5.5,N,2
26.6128,95.1205,332.5,2.2,1.4,2000-12-11,410,Terra,MODIS,83,6.2,288.6,102.0,D,0
26.6137,95.1121,328.4,2.2,1.4,2000-12-11,410,Terra,MODIS,81,6.2,288.6,85.5,D,0
26.6007,95.1121,370.3,2.2,1.4,2000-12-11,410,Terra,MODIS,94,6.2,288.8,367.2,D,0
33.9122,77.7415,301.6,1.0,1.0,2000-12-11,547,Terra,MODIS,45,6.2,279.1,6.4,D,0
32.081,75.7043,306.3,1.2,1.1,2000-12-11,548,Terra,MODIS,63,6.2,293.0,6.9,D,0
31.4315,75.7686,351.1,1.2,1.1,2000-12-11,548,Terra,MODIS,96,6.2,297.1,78.7,D,0
31.43,75.7808,328.0,1.2,1.1,2000-12-11,548,Terra,MODIS,85,6.2,293.2,30.3,D,0
31.2976,75.6091,305.5,1.2,1.1,2000-12-11,548,Terra,MODIS,59,6.2,293.1,6.4,D,0
30.7861,78.0434,302.6,1.0,1.0,2000-12-11,548,Terra,MODIS,43,6.2,289.2,5.1,D,0
30.4413,77.0242,306.8,1.0,1.0,2000-12-11,548,Terra,MODIS,64,6.2,294.0,5.3,D,0
30.3128,76.8904,308.4,1.0,1.0,2000-12-11,548,Terra,MODIS,43,6.2,294.7,5.9,D,0
30.3051,76.878,307.4,1.0,1.0,2000-12-11,548,Terra,MODIS,60,6.2,293.7,5.4,D,0
30.3037,76.8888,308.2,1.0,1.0,2000-12-11,548,Terra,MODIS,64,6.2,293.7,5.9,D,0
30.3561,75.7247,304.5,1.1,1.1,2000-12-11,548,Terra,MODIS,52,6.2,292.1,5.8,D,0
30.1307,77.0051,302.8,1.0,1.0,2000-12-11,548,Terra,MODIS,50,6.2,292.6,4.0,D,0
30.1198,76.8877,303.2,1.0,1.0,2000-12-11,548,Terra,MODIS,51,6.2,292.4,4.3,D,0
30.2397,74.2588,317.4,1.4,1.2,2000-12-11,548,Terra,MODIS,74,6.2,298.2,16.7,D,0
30.2381,74.2727,318.2,1.3,1.2,2000-12-11,548,Terra,MODIS,75,6.2,298.2,18.2,D,0
29.3609,77.1829,308.4,1.0,1.0,2000-12-11,548,Terra,MODIS,60,6.2,295.3,5.6,D,0
28.9685,79.5056,310.7,1.0,1.0,2000-12-11,548,Terra,MODIS,69,6.2,294.1,8.3,D,0
29.2758,77.3303,305.3,1.0,1.0,2000-12-11,548,Terra,MODIS,45,6.2,294.5,3.7,D,0
29.2625,77.3595,309.8,1.0,1.0,2000-12-11,548,Terra,MODIS,63,6.2,294.6,6.7,D,0
29.1872,77.4344,305.2,1.0,1.0,2000-12-11,548,Terra,MODIS,42,6.2,294.4,3.8,D,0
28.8444,79.4094,304.5,1.0,1.0,2000-12-11,548,Terra,MODIS,32,6.2,293.9,3.3,D,0
28.8316,79.3786,310.4,1.0,1.0,2000-12-11,548,Terra,MODIS,67,6.2,294.3,7.7,D,0
28.0221,80.53,305.6,1.2,1.1,2000-12-11,548,Terra,MODIS,50,6.2,294.7,5.3,D,0
28.3303,77.8142,307.6,1.0,1.0,2000-12-11,548,Terra,MODIS,47,6.2,296.3,4.3,D,0
27.1108,83.7003,304.7,1.9,1.3,2000-12-11,549,Terra,MODIS,48,6.2,293.3,9.4,D,0
28.0766,77.5947,307.5,1.0,1.0,2000-12-11,549,Terra,MODIS,40,6.2,296.8,3.8,D,0
27.6231,80.5006,307.0,1.2,1.1,2000-12-11,549,Terra,MODIS,51,6.2,294.4,6.0,D,0
27.6212,80.5124,305.8,1.2,1.1,2000-12-11,549,Terra,MODIS,42,6.2,294.7,5.1,D,0
28.052,77.3221,309.7,1.0,1.0,2000-12-11,549,Terra,MODIS,54,6.2,296.7,5.2,D,0
27.5152,79.5778,307.0,1.1,1.0,2000-12-11,549,Terra,MODIS,45,6.2,295.8,4.2,D,0
27.3686,79.6768,312.2,1.1,1.0,2000-12-11,549,Terra,MODIS,64,6.2,295.9,8.4,D,0
27.546,77.5025,310.1,1.0,1.0,2000-12-11,549,Terra,MODIS,53,6.2,297.5,5.4,D,0
27.5445,77.5125,320.0,1.0,1.0,2000-12-11,549,Terra,MODIS,74,6.2,297.8,13.4,D,0
26.5264,80.2361,317.4,1.2,1.1,2000-12-11,549,Terra,MODIS,72,6.2,297.3,13.9,D,0
26.5244,80.2478,308.0,1.2,1.1,2000-12-11,549,Terra,MODIS,50,6.2,296.7,5.0,D,0
22.9347,79.1931,315.8,1.2,1.1,2000-12-11,550,Terra,MODIS,63,6.2,301.8,9.3,D,0
22.9255,77.3712,313.4,1.0,1.0,2000-12-11,550,Terra,MODIS,23,6.2,302.0,5.0,D,0
22.3558,76.6842,324.8,1.0,1.0,2000-12-11,550,Terra,MODIS,75,6.2,305.3,13.5,D,0
21.586,74.2514,317.8,1.1,1.0,2000-12-11,550,Terra,MODIS,46,6.2,305.9,7.6,D,0
21.2083,76.7048,320.1,1.0,1.0,2000-12-11,550,Terra,MODIS,62,6.2,306.7,8.6,D,0
21.505,74.1692,319.3,1.1,1.0,2000-12-11,550,Terra,MODIS,52,6.2,305.0,9.7,D,0
21.1546,76.3864,317.9,1.0,1.0,2000-12-11,550,Terra,MODIS,44,6.2,306.9,6.7,D,0
21.1457,76.385,319.1,1.0,1.0,2000-12-11,550,Terra,MODIS,57,6.2,306.3,8.2,D,0
19.2395,77.2667,326.4,1.1,1.0,2000-12-11,551,Terra,MODIS,76,6.2,306.7,17.6,D,0
18.5448,76.201,317.6,1.0,1.0,2000-12-11,551,Terra,MODIS,52,6.2,307.2,6.0,D,0
16.9367,81.6929,316.2,2.2,1.4,2000-12-11,551,Terra,MODIS,61,6.2,301.0,27.4,D,0
17.1228,74.2046,320.0,1.0,1.0,2000-12-11,552,Terra,MODIS,65,6.2,302.6,11.8,D,0
15.6826,75.2355,315.1,1.0,1.0,2000-12-11,552,Terra,MODIS,49,6.2,304.8,4.9,D,0
13.3659,79.3846,315.4,1.7,1.3,2000-12-11,552,Terra,MODIS,64,6.2,300.4,16.7,D,0
13.841,74.9119,314.3,1.0,1.0,2000-12-11,552,Terra,MODIS,62,6.2,298.1,9.2,D,0
26.828,93.7356,307.4,1.1,1.1,2000-12-12,453,Terra,MODIS,57,6.2,294.8,5.9,D,0
24.9656,94.0007,300.1,1.2,1.1,2000-12-12,454,Terra,MODIS,14,6.2,290.0,3.9,D,0
24.9627,94.0067,300.6,1.2,1.1,2000-12-12,454,Terra,MODIS,26,6.2,290.3,3.9,D,0
30.6199,74.7559,305.8,2.1,1.4,2000-12-12,631,Terra,MODIS,59,6.2,295.0,12.7,D,0
30.6194,74.7491,305.8,2.1,1.4,2000-12-12,631,Terra,MODIS,59,6.2,295.1,12.7,D,0
21.6802,72.5579,304.0,1.2,1.1,2000-12-12,1728,Terra,MODIS,57,6.2,290.3,7.8,N,0
21.6915,72.5672,301.5,1.2,1.1,2000-12-12,1728,Terra,MODIS,34,6.2,288.6,5.9,N,0
21.6898,72.5561,315.5,1.2,1.1,2000-12-12,1728,Terra,MODIS,91,6.2,288.6,17.7,N,0
31.1546,78.2476,309.6,1.2,1.1,2000-12-13,535,Terra,MODIS,55,6.2,296.3,12.6,D,0
30.8904,77.557,311.2,1.3,1.1,2000-12-13,536,Terra,MODIS,71,6.2,294.6,17.0,D,0
30.4336,74.4512,305.9,2.1,1.4,2000-12-13,536,Terra,MODIS,46,6.2,294.2,11.2,D,0
29.4483,77.1997,303.5,1.3,1.1,2000-12-13,536,Terra,MODIS,40,6.2,292.1,5.4,D,0
28.9505,79.4902,304.5,1.1,1.0,2000-12-13,536,Terra,MODIS,57,6.2,293.8,4.4,D,0
28.9491,79.5008,305.9,1.1,1.0,2000-12-13,536,Terra,MODIS,61,6.2,294.3,5.2,D,0
28.7873,79.8163,306.0,1.0,1.0,2000-12-13,536,Terra,MODIS,59,6.2,294.2,4.7,D,0
28.9091,77.3826,309.9,1.3,1.1,2000-12-13,536,Terra,MODIS,59,6.2,295.1,8.8,D,0
28.4459,80.5409,309.4,1.0,1.0,2000-12-13,536,Terra,MODIS,67,6.2,292.3,7.4,D,0
28.216,80.4708,307.0,1.0,1.0,2000-12-13,536,Terra,MODIS,46,6.2,295.0,5.3,D,0
25.3183,87.6472,304.1,2.4,1.5,2000-12-13,537,Terra,MODIS,0,6.2,292.0,16.4,D,0
25.8451,78.5351,307.4,1.1,1.0,2000-12-13,537,Terra,MODIS,24,6.2,294.2,4.9,D,0
23.3981,87.5058,308.5,2.5,1.5,2000-12-13,537,Terra,MODIS,60,6.2,296.3,19.9,D,0
24.2035,82.7123,312.5,1.2,1.1,2000-12-13,537,Terra,MODIS,66,6.2,299.2,9.3,D,2
24.1458,82.7608,307.0,1.2,1.1,2000-12-13,537,Terra,MODIS,42,6.2,296.5,6.0,D,0
23.0162,79.2152,311.1,1.0,1.0,2000-12-13,538,Terra,MODIS,54,6.2,300.7,5.2,D,0
22.8029,78.7746,311.5,1.0,1.0,2000-12-13,538,Terra,MODIS,47,6.2,300.3,5.0,D,0
22.3805,76.7458,313.5,1.2,1.1,2000-12-13,538,Terra,MODIS,47,6.2,303.0,6.6,D,0
21.6265,78.947,315.8,1.0,1.0,2000-12-13,538,Terra,MODIS,54,6.2,304.1,7.1,D,0
21.101,81.4691,320.0,1.1,1.1,2000-12-13,538,Terra,MODIS,73,6.2,301.5,13.4,D,0
21.0993,81.4798,317.9,1.1,1.1,2000-12-13,538,Terra,MODIS,69,6.2,302.6,11.0,D,0
21.9873,73.0402,320.4,2.0,1.4,2000-12-13,538,Terra,MODIS,61,6.2,303.7,30.4,D,0
21.9852,73.0596,323.6,2.0,1.4,2000-12-13,538,Terra,MODIS,69,6.2,304.0,38.7,D,0
19.6369,76.1215,320.4,1.2,1.1,2000-12-13,539,Terra,MODIS,65,6.2,306.7,10.5,D,0
19.4076,76.9262,315.6,1.1,1.0,2000-12-13,539,Terra,MODIS,42,6.2,302.1,6.9,D,0
17.6231,80.2849,314.9,1.1,1.0,2000-12-13,539,Terra,MODIS,38,6.2,304.3,6.8,D,0
18.1902,76.346,318.5,1.1,1.1,2000-12-13,539,Terra,MODIS,50,6.2,307.1,7.8,D,0
17.0368,81.3853,318.6,1.3,1.1,2000-12-13,539,Terra,MODIS,68,6.2,306.5,10.6,D,0
17.0371,81.3795,318.5,1.3,1.1,2000-12-13,539,Terra,MODIS,65,6.2,305.9,10.0,D,0
17.8606,75.0587,325.8,1.3,1.1,2000-12-13,539,Terra,MODIS,75,6.2,304.5,23.7,D,0
17.6904,75.5715,326.0,1.2,1.1,2000-12-13,539,Terra,MODIS,75,6.2,303.7,21.7,D,0
16.4609,74.3022,318.3,1.4,1.2,2000-12-13,540,Terra,MODIS,63,6.2,302.1,12.2,D,0
15.1522,77.8435,315.9,1.0,1.0,2000-12-13,540,Terra,MODIS,43,6.2,305.2,5.0,D,0
15.1509,77.8527,323.1,1.0,1.0,2000-12-13,540,Terra,MODIS,72,6.2,306.7,11.8,D,0
14.9845,78.046,320.3,1.0,1.0,2000-12-13,540,Terra,MODIS,66,6.2,308.4,6.5,D,0
14.381,75.2999,315.0,1.1,1.1,2000-12-13,540,Terra,MODIS,56,6.2,303.5,7.3,D,0
10.6289,76.9559,312.1,1.0,1.0,2000-12-13,541,Terra,MODIS,38,6.2,302.1,4.2,D,0
10.4813,76.0741,317.9,1.0,1.0,2000-12-13,541,Terra,MODIS,69,6.2,303.3,10.0,D,0
10.2321,77.2684,308.5,1.0,1.0,2000-12-13,541,Terra,MODIS,42,6.2,295.3,7.0,D,0
10.2385,77.1029,308.7,1.0,1.0,2000-12-13,541,Terra,MODIS,44,6.2,295.6,5.9,D,0
10.2371,77.112,313.6,1.0,1.0,2000-12-13,541,Terra,MODIS,66,6.2,299.5,9.7,D,0
9.2767,77.0592,312.4,1.0,1.0,2000-12-13,541,Terra,MODIS,32,6.2,300.2,7.9,D,0
8.4494,77.4754,311.4,1.0,1.0,2000-12-13,542,Terra,MODIS,29,6.2,298.5,7.2,D,0
28.6805,96.0329,301.1,1.0,1.0,2000-12-14,440,Terra,MODIS,44,6.2,284.7,6.8,D,0
27.9264,96.9936,300.5,1.1,1.1,2000-12-14,441,Terra,MODIS,38,6.2,284.5,8.5,D,0
27.375,95.0903,304.2,1.0,1.0,2000-12-14,441,Terra,MODIS,58,6.2,293.6,3.8,D,0
27.146,94.2049,307.9,1.0,1.0,2000-12-14,441,Terra,MODIS,0,6.2,297.2,5.3,D,0
26.6054,95.1129,305.4,1.0,1.0,2000-12-14,441,Terra,MODIS,61,6.2,290.9,7.3,D,0
25.6799,91.545,303.9,1.2,1.1,2000-12-14,441,Terra,MODIS,57,6.2,291.9,6.5,D,0
31.8795,75.2331,303.8,1.4,1.2,2000-12-14,618,Terra,MODIS,57,6.2,290.6,7.3,D,0
31.1246,78.2229,300.4,2.2,1.4,2000-12-14,618,Terra,MODIS,37,6.2,286.6,20.6,D,0
31.4219,75.7709,305.4,1.5,1.2,2000-12-14,618,Terra,MODIS,60,6.2,295.0,6.9,D,0
30.383,79.4788,300.5,2.8,1.6,2000-12-14,618,Terra,MODIS,36,6.2,286.3,26.3,D,0
31.2315,74.6962,306.9,1.3,1.1,2000-12-14,618,Terra,MODIS,61,6.2,292.7,8.6,D,0
30.4283,74.7979,308.8,1.4,1.2,2000-12-14,619,Terra,MODIS,64,6.2,294.0,10.5,D,0
29.4279,77.1971,304.5,2.0,1.4,2000-12-14,619,Terra,MODIS,51,6.2,292.8,11.5,D,0
27.0255,78.4075,310.5,2.8,1.6,2000-12-14,619,Terra,MODIS,54,6.2,297.7,25.6,D,0
21.4605,73.0796,320.4,1.5,1.2,2000-12-14,621,Terra,MODIS,61,6.2,303.8,20.1,D,0
21.2341,73.3793,320.2,1.6,1.3,2000-12-14,621,Terra,MODIS,61,6.2,304.7,21.6,D,0
18.554,76.1646,302.0,1.2,1.1,2000-12-14,1715,Terra,MODIS,46,6.2,285.7,9.5,N,0
20.0792,77.6895,301.3,1.0,1.0,2000-12-14,1716,Terra,MODIS,40,6.2,284.1,7.0,N,0
21.3555,77.1,307.0,1.0,1.0,2000-12-14,1716,Terra,MODIS,70,6.2,290.1,8.4,N,0
21.3541,77.0902,311.5,1.0,1.0,2000-12-14,1716,Terra,MODIS,83,6.2,288.9,12.0,N,0
21.3526,77.0803,306.2,1.0,1.0,2000-12-14,1716,Terra,MODIS,67,6.2,288.9,8.1,N,0
21.5925,77.3278,313.6,1.0,1.0,2000-12-14,1716,Terra,MODIS,88,6.2,288.4,14.7,N,0
21.591,77.318,302.0,1.0,1.0,2000-12-14,1716,Terra,MODIS,46,6.2,287.8,6.8,N,0
21.7987,76.9205,303.6,1.0,1.0,2000-12-14,1716,Terra,MODIS,56,6.2,290.3,7.2,N,0
22.6382,76.7985,310.8,1.0,1.0,2000-12-14,1716,Terra,MODIS,81,6.2,286.5,13.1,N,0
26.6797,91.024,318.7,2.3,1.5,2000-12-15,524,Terra,MODIS,79,6.2,294.2,49.9,D,0
28.0393,80.1953,304.7,1.3,1.1,2000-12-15,524,Terra,MODIS,41,6.2,293.0,6.1,D,0
27.671,80.5502,306.1,1.2,1.1,2000-12-15,524,Terra,MODIS,50,6.2,293.6,6.0,D,0
27.8212,77.3689,306.7,2.0,1.4,2000-12-15,524,Terra,MODIS,48,6.2,286.9,12.7,D,0
27.8181,77.3625,310.5,2.0,1.4,2000-12-15,524,Terra,MODIS,64,6.2,288.3,20.3,D,0
25.3185,87.6475,307.9,1.5,1.2,2000-12-15,524,Terra,MODIS,0,6.2,296.9,10.7,D,0
23.6848,86.0893,310.8,1.3,1.1,2000-12-15,525,Terra,MODIS,55,6.2,297.7,7.8,D,2
23.6828,86.1014,311.5,1.3,1.1,2000-12-15,525,Terra,MODIS,56,6.2,296.6,8.5,D,2
24.203,82.7147,315.5,1.0,1.0,2000-12-15,525,Terra,MODIS,69,6.2,300.8,9.1,D,2
24.1412,82.7575,307.5,1.0,1.0,2000-12-15,525,Terra,MODIS,40,6.2,297.0,4.6,D,0
24.1938,80.0938,311.9,1.2,1.1,2000-12-15,525,Terra,MODIS,47,6.2,301.5,6.5,D,0
24.1923,80.1054,315.3,1.2,1.1,2000-12-15,525,Terra,MODIS,65,6.2,301.9,9.9,D,0
21.1786,81.3888,314.6,1.0,1.0,2000-12-15,526,Terra,MODIS,0,6.2,302.8,5.1,D,0
21.5933,77.317,324.9,1.6,1.3,2000-12-15,526,Terra,MODIS,75,6.2,293.2,38.9,D,0
21.3611,77.0596,314.4,1.7,1.3,2000-12-15,526,Terra,MODIS,53,6.2,296.9,18.2,D,0
19.6236,80.6686,309.8,1.0,1.0,2000-12-15,526,Terra,MODIS,54,6.2,296.7,7.6,D,0
19.8111,78.2721,319.3,1.3,1.1,2000-12-15,526,Terra,MODIS,58,6.2,305.4,11.8,D,0
19.1342,75.356,321.8,2.1,1.4,2000-12-15,527,Terra,MODIS,67,6.2,304.5,30.2,D,0
19.1331,75.35,319.4,2.1,1.4,2000-12-15,527,Terra,MODIS,54,6.2,305.0,23.9,D,0
18.7531,75.0345,315.8,2.2,1.4,2000-12-15,527,Terra,MODIS,55,6.2,303.8,18.4,D,0
15.7066,76.9374,318.4,1.4,1.2,2000-12-15,527,Terra,MODIS,62,6.2,303.1,13.2,D,0
15.2593,76.6837,314.9,1.5,1.2,2000-12-15,528,Terra,MODIS,46,6.2,301.8,11.6,D,0
14.7648,75.3525,315.9,1.8,1.3,2000-12-15,528,Terra,MODIS,57,6.2,303.1,15.6,D,0
14.349,75.9185,315.4,1.6,1.3,2000-12-15,528,Terra,MODIS,53,6.2,304.3,11.5,D,0
13.6385,78.4586,319.0,1.1,1.1,2000-12-15,528,Terra,MODIS,68,6.2,302.6,10.0,D,0
12.41,76.7489,310.7,1.3,1.1,2000-12-15,528,Terra,MODIS,46,6.2,299.2,6.7,D,0
10.7056,78.9659,315.2,1.0,1.0,2000-12-15,529,Terra,MODIS,55,6.2,303.5,6.2,D,0
21.9065,72.7501,300.5,1.7,1.3,2000-12-15,1759,Terra,MODIS,29,6.2,288.4,12.6,N,2
28.7436,94.3279,313.2,1.3,1.1,2000-12-16,428,Terra,MODIS,73,6.2,290.6,18.5,D,0
26.5005,94.9852,317.3,1.1,1.1,2000-12-16,429,Terra,MODIS,77,6.2,294.4,16.6,D,0
26.4991,94.9959,312.0,1.1,1.1,2000-12-16,429,Terra,MODIS,53,6.2,298.7,11.9,D,0
26.4912,94.9826,311.0,1.1,1.1,2000-12-16,429,Terra,MODIS,35,6.2,295.7,10.0,D,0
30.5859,74.6056,303.2,1.0,1.0,2000-12-16,606,Terra,MODIS,55,6.2,281.7,4.9,D,0
29.4265,76.5449,307.4,1.2,1.1,2000-12-16,607,Terra,MODIS,65,6.2,285.2,8.5,D,0
28.1271,80.543,303.5,2.3,1.5,2000-12-16,607,Terra,MODIS,56,6.2,286.2,13.6,D,0
23.853,72.0592,321.0,1.0,1.0,2000-12-16,608,Terra,MODIS,70,6.2,304.6,9.6,D,0
22.0593,73.1738,317.6,1.1,1.0,2000-12-16,609,Terra,MODIS,36,6.2,304.7,9.1,D,0
21.6498,74.5726,319.3,1.2,1.1,2000-12-16,609,Terra,MODIS,59,6.2,305.7,10.3,D,0
21.9024,72.7549,318.4,1.0,1.0,2000-12-16,609,Terra,MODIS,51,6.2,308.3,5.0,D,2
21.6009,73.3333,320.8,1.1,1.0,2000-12-16,609,Terra,MODIS,62,6.2,309.4,7.9,D,0
21.325,72.9639,318.1,1.1,1.0,2000-12-16,609,Terra,MODIS,45,6.2,304.9,8.4,D,0
19.3923,75.2219,334.9,1.5,1.2,2000-12-16,609,Terra,MODIS,80,6.2,305.6,46.0,D,0
19.4964,72.8441,323.7,1.1,1.0,2000-12-16,609,Terra,MODIS,69,6.2,306.0,14.6,D,0
19.0379,73.3403,318.9,1.1,1.1,2000-12-16,610,Terra,MODIS,64,6.2,306.8,7.8,D,0
17.7692,75.11,320.1,1.5,1.2,2000-12-16,610,Terra,MODIS,66,6.2,303.4,17.2,D,0
17.621,75.239,318.9,1.6,1.2,2000-12-16,610,Terra,MODIS,60,6.2,306.5,14.6,D,0
16.594,74.8892,317.9,1.5,1.2,2000-12-16,610,Terra,MODIS,64,6.2,301.7,17.4,D,0
23.8773,91.3848,308.7,1.7,1.3,2000-12-17,512,Terra,MODIS,65,6.2,297.4,11.2,D,0
23.8772,91.3955,308.0,1.7,1.3,2000-12-17,512,Terra,MODIS,62,6.2,297.3,9.4,D,0
24.8683,82.9071,311.0,1.3,1.1,2000-12-17,513,Terra,MODIS,61,6.2,297.5,8.1,D,0
24.2002,82.7166,308.3,1.3,1.1,2000-12-17,513,Terra,MODIS,49,6.2,297.7,5.8,D,2
23.6794,86.0833,313.3,1.0,1.0,2000-12-17,513,Terra,MODIS,66,6.2,297.4,6.8,D,0
23.6779,86.0929,326.6,1.0,1.0,2000-12-17,513,Terra,MODIS,77,6.2,296.3,20.2,D,2
23.6765,86.1026,309.8,1.0,1.0,2000-12-17,513,Terra,MODIS,27,6.2,296.0,4.3,D,2
21.4711,81.4204,315.7,1.4,1.2,2000-12-17,514,Terra,MODIS,64,6.2,302.8,9.1,D,0
17.0466,81.3015,313.2,1.2,1.1,2000-12-17,515,Terra,MODIS,55,6.2,302.7,6.5,D,0
16.4588,80.4943,311.9,1.4,1.2,2000-12-17,515,Terra,MODIS,46,6.2,301.7,7.5,D,0
18.0524,75.1313,305.3,1.4,1.2,2000-12-17,1746,Terra,MODIS,64,6.2,286.5,13.5,N,0
18.4708,73.6181,308.0,1.1,1.1,2000-12-17,1746,Terra,MODIS,73,6.2,288.9,11.8,N,0
21.2419,73.0583,304.1,1.1,1.1,2000-12-17,1747,Terra,MODIS,58,6.2,287.9,8.5,N,0
21.2464,73.063,301.3,1.1,1.1,2000-12-17,1747,Terra,MODIS,40,6.2,287.6,7.1,N,0
21.525,72.936,325.7,1.1,1.1,2000-12-17,1747,Terra,MODIS,100,6.2,287.1,31.2,N,0
21.5387,72.9674,301.3,1.1,1.1,2000-12-17,1747,Terra,MODIS,40,6.2,287.6,7.1,N,0
21.5482,72.966,322.0,1.1,1.1,2000-12-17,1747,Terra,MODIS,100,6.2,286.7,26.0,N,0
21.792,72.6466,301.9,1.1,1.1,2000-12-17,1747,Terra,MODIS,45,6.2,287.5,7.0,N,0
21.9074,72.7546,309.5,1.1,1.1,2000-12-17,1747,Terra,MODIS,78,6.2,287.6,13.1,N,2
26.4935,94.9888,305.8,1.7,1.3,2000-12-18,417,Terra,MODIS,40,6.2,293.0,14.1,D,0
31.2948,77.2743,304.8,1.0,1.0,2000-12-18,554,Terra,MODIS,53,6.2,294.2,5.1,D,0
31.0846,78.226,331.1,1.0,1.0,2000-12-18,554,Terra,MODIS,87,6.2,297.7,33.5,D,0
31.0828,78.2372,314.2,1.0,1.0,2000-12-18,554,Terra,MODIS,69,6.2,293.2,15.1,D,0
31.1852,75.8546,304.9,1.0,1.0,2000-12-18,554,Terra,MODIS,59,6.2,290.9,5.5,D,0
31.1838,75.8653,302.7,1.0,1.0,2000-12-18,554,Terra,MODIS,52,6.2,289.0,4.1,D,0
30.8052,77.9421,315.8,1.0,1.0,2000-12-18,554,Terra,MODIS,76,6.2,286.1,17.3,D,0
30.7787,77.3323,313.3,1.0,1.0,2000-12-18,554,Terra,MODIS,74,6.2,298.5,10.1,D,0
30.7771,77.3428,306.5,1.0,1.0,2000-12-18,554,Terra,MODIS,54,6.2,295.3,5.1,D,0
30.1928,80.2721,311.4,1.3,1.1,2000-12-18,554,Terra,MODIS,68,6.2,282.8,17.9,D,0
30.1905,80.2854,313.0,1.3,1.1,2000-12-18,554,Terra,MODIS,73,6.2,284.5,20.5,D,0
30.0856,80.5888,312.9,1.3,1.1,2000-12-18,554,Terra,MODIS,46,6.2,296.5,16.1,D,0
30.0829,80.604,316.4,1.3,1.1,2000-12-18,554,Terra,MODIS,44,6.2,297.1,20.3,D,0
30.2651,78.3158,306.2,1.1,1.0,2000-12-18,554,Terra,MODIS,63,6.2,287.9,8.4,D,0
30.3133,77.1089,304.2,1.0,1.0,2000-12-18,554,Terra,MODIS,56,6.2,292.7,3.5,D,0
30.2609,77.3954,303.8,1.0,1.0,2000-12-18,554,Terra,MODIS,55,6.2,292.9,4.1,D,0
30.5664,74.9874,302.6,1.1,1.0,2000-12-18,554,Terra,MODIS,50,6.2,291.7,4.4,D,0
30.2703,77.0899,305.9,1.0,1.0,2000-12-18,554,Terra,MODIS,61,6.2,292.5,4.6,D,0
30.3299,76.1771,303.4,1.0,1.0,2000-12-18,554,Terra,MODIS,54,6.2,291.0,4.5,D,0
30.1522,77.2613,303.6,1.0,1.0,2000-12-18,554,Terra,MODIS,51,6.2,291.9,3.9,D,0
30.0363,77.1098,306.2,1.0,1.0,2000-12-18,554,Terra,MODIS,61,6.2,292.1,5.8,D,0
29.8487,77.2508,304.2,1.0,1.0,2000-12-18,554,Terra,MODIS,55,6.2,293.6,4.0,D,0
30.2113,74.3332,323.5,1.1,1.1,2000-12-18,554,Terra,MODIS,81,6.2,296.1,21.4,D,0
29.6595,77.4624,312.7,1.0,1.0,2000-12-18,554,Terra,MODIS,72,6.2,294.0,9.4,D,0
29.6094,77.3079,310.5,1.0,1.0,2000-12-18,554,Terra,MODIS,68,6.2,293.5,7.9,D,0
29.5484,77.3429,303.8,1.0,1.0,2000-12-18,554,Terra,MODIS,50,6.2,293.6,3.5,D,0
29.3171,78.0559,319.2,1.1,1.0,2000-12-18,554,Terra,MODIS,78,6.2,294.9,15.8,D,0
29.2044,77.5972,308.9,1.0,1.0,2000-12-18,554,Terra,MODIS,64,6.2,295.2,6.2,D,0
29.029,76.9937,313.1,1.0,1.0,2000-12-18,555,Terra,MODIS,69,6.2,295.0,8.6,D,0
28.8389,77.5106,306.3,1.0,1.0,2000-12-18,555,Terra,MODIS,50,6.2,295.6,4.1,D,0
28.9404,76.4119,305.4,1.0,1.0,2000-12-18,555,Terra,MODIS,29,6.2,293.3,3.9,D,0
28.2152,80.4836,305.2,1.4,1.2,2000-12-18,555,Terra,MODIS,38,6.2,294.6,7.6,D,0
27.9065,78.7029,311.2,1.1,1.1,2000-12-18,555,Terra,MODIS,61,6.2,298.3,7.0,D,0
27.5833,80.5643,307.6,1.5,1.2,2000-12-18,555,Terra,MODIS,54,6.2,296.1,8.0,D,0
27.8515,76.3523,313.3,1.0,1.0,2000-12-18,555,Terra,MODIS,63,6.2,299.0,7.2,D,0
27.85,76.3623,312.5,1.0,1.0,2000-12-18,555,Terra,MODIS,61,6.2,298.7,6.6,D,0
